round_order,round_id,round_name,round_short,round_part,round_status,user_id,user_name,user_icon,total_points_after_round,team_value,team_value_increment,league_position,lineup_type,lineup_points,lineup_position,lineup_date,lineup_date_iso,lineup_count,bonus_point,bonus_fixed,total_points_before_round,lineup_order,player_id,player_name,player_slug,player_position,real_team_id,real_team_name,current_price,fantasy_price,current_status,price_increment,player_round_points_selected,player_round_points_as,player_round_points_sofascore,player_round_points_average,player_round_points_stats,player_round_points_social,goals,assists,yellowCard,redCard,secondYellowCard,ownGoal,penaltyMissed,penaltySave,goalsConceded,cleanSheet,minutesPlayed,picas,sofascore,home,away,win,draw,lost,events_json,raw_stats_json
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,1,23006,Cristian Rivero,cristian-rivero,1,18,Valencia,150000,7000000,ok,0,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,2,37458,Luengo,oier-luengo,2,,,280000,7000000,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,3,38189,Pétrot,leo-petrot,2,75,Elche,350000,8000000,ok,-10000,2,2,1,2,4,2,,,,,,,,,,False,73,1,6.2,True,,,,,"[{""type"":4,""period"":""secondTime"",""metadata"":73}]","{""pos2"":true,""price"":770000,""score1"":2,""score2"":1,""score5"":2,""score3"":4,""score6"":2,""roundPhase"":1,""home"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":73,""picas"":1,""sofascore"":6.2}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,4,35426,Facundo Garcés,facundo-garces,2,91,Alavés,310000,8000000,discarded,0,2,2,2,2,3,2,,,,,,,,,,False,90,1,6.5,True,,True,,,[],"{""pos2"":true,""price"":1940000,""score1"":2,""score2"":2,""score5"":2,""score3"":3,""score6"":2,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.5}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,5,8376,Zubeldia,zubeldia,2,13,Real Sociedad,460000,13000000,ok,-10000,2,2,4,3,4,2,,,,,,,,,,False,90,1,6.9,,True,,,,[],"{""pos2"":true,""price"":2870000,""score1"":2,""score2"":4,""score5"":3,""score3"":4,""score6"":2,""roundPhase"":1,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.9}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,6,8670,Roro Riquelme,rodrigo-riquelme,3,87,Betis,510000,10000000,ok,-10000,6,6,6,6,5,6,,1,,,,,,,,True,70,2,7,,True,,,,"[{""type"":3,""period"":""firstTime"",""metadata"":21},{""type"":4,""period"":""secondTime"",""metadata"":70}]","{""pos3"":true,""price"":5670000,""score1"":6,""score2"":6,""score5"":6,""score3"":5,""score6"":6,""roundPhase"":1,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":true,""assists"":1,""minutesPlayed"":70,""picas"":2,""sofascore"":7}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,7,30081,Pape Gueye,pape-gueye,3,19,Villarreal,8910000,17000000,ok,-200000,14,14,17,16,11,12,1,,,,,,,,,True,70,3,9.1,True,,True,,,"[{""type"":1,""period"":""firstTime"",""metadata"":36},{""type"":4,""period"":""secondTime"",""metadata"":70}]","{""pos3"":true,""price"":5170000,""score1"":14,""score2"":17,""score5"":16,""score3"":11,""score6"":12,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""mvp"":true,""cleanSheet"":true,""goals"":1,""minutesPlayed"":70,""picas"":3,""sofascore"":9.1}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,8,2597,Fornals,fornals,3,87,Betis,13420000,15000000,ok,-200000,2,2,4,3,4,4,,,,,,,,,,False,90,1,6.8,,True,,,,[],"{""pos3"":true,""price"":4960000,""score1"":2,""score2"":4,""score5"":3,""score3"":4,""score6"":4,""roundPhase"":1,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.8}"
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,9,30502,Bryan Zaragoza,bryan-zaragoza,4,,,3780000,16000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,10,33516,Uche,chrisantus-uche,4,,,4530000,13000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,8128710,Los vengadores,icons/11.png,58,138560000,-950000,1,4-3-3,58,1,1755276651,2025-08-15T16:50:51+00:00,True,200000,500000,0,11,32435,Etta Eyong,etta-eyong,4,10,Levante,2360000,8000000,ok,-50000,9,9,5,7,7,11,1,,,,,,,,,True,90,2,6.5,True,,True,,,"[{""type"":1,""period"":""firstTime"",""metadata"":29}]","{""pos4"":true,""price"":4000000,""score1"":9,""score2"":5,""score5"":7,""score3"":7,""score6"":11,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""goals"":1,""minutesPlayed"":90,""picas"":2,""sofascore"":6.5}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,1,11,David Soria,david-soria,1,8,Getafe,4790000,14000000,ok,0,6,6,7,7,6,5,,,1,,,,,,,True,90,2,7.4,,True,True,,,"[{""type"":6,""period"":""secondTime"",""metadata"":81}]","{""pos1"":true,""price"":5080000,""score1"":6,""score2"":7,""score5"":7,""score3"":6,""score6"":5,""roundPhase"":1,""away"":true,""homeScore"":0,""awayScore"":2,""win"":true,""cleanSheet"":true,""yellowCard"":1,""minutesPlayed"":90,""picas"":2,""sofascore"":7.4}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,2,28115,Kike Salas,kike-salas,2,17,Sevilla,2830000,13000000,ok,0,2,2,7,5,2,2,,,,,,,,,,False,90,1,7.4,,True,,,True,[],"{""pos2"":true,""price"":2880000,""score1"":2,""score2"":7,""score5"":5,""score3"":2,""score6"":2,""roundPhase"":1,""away"":true,""homeScore"":3,""awayScore"":2,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":7.4}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,3,33972,Mateu Morey,mateu-morey,2,,,310000,7000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,4,6828,Lenglet,lenglet,2,2,Atlético,280000,12000000,ok,0,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,5,951,Parejo,parejo,3,19,Villarreal,2350000,19000000,ok,-50000,2,2,4,3,0,2,,,,,,,,,,True,21,1,6.9,True,,True,,,"[{""type"":5,""period"":""secondTime"",""metadata"":70}]","{""pos3"":true,""price"":4690000,""score1"":2,""score2"":4,""score5"":3,""score3"":0,""score6"":2,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":21,""picas"":1,""sofascore"":6.9}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,6,16321,Javi Muñoz,javi-munoz,3,8,Getafe,160000,11000000,ok,-10000,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,7,24474,Robert Navarro,robert-navarro,3,1,Athletic,2030000,10000000,ok,-40000,10,10,10,10,4,11,1,,,,,,,,,False,24,2,7.3,True,,True,,,"[{""type"":5,""period"":""secondTime"",""metadata"":67},{""type"":1,""period"":""secondTime"",""metadata"":81}]","{""pos3"":true,""price"":1720000,""score1"":10,""score2"":10,""score5"":10,""score3"":4,""score6"":11,""roundPhase"":1,""home"":true,""homeScore"":3,""awayScore"":2,""win"":true,""cleanSheet"":false,""goals"":1,""minutesPlayed"":24,""picas"":2,""sofascore"":7.3}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,8,19862,Expósito,edu-exposito-2,3,7,Espanyol,4750000,12000000,ok,-80000,10,10,13,12,7,10,,1,,,,,,,,False,90,3,8.6,True,,True,,,"[{""type"":3,""period"":""secondTime"",""metadata"":73}]","{""pos3"":true,""price"":3520000,""score1"":10,""score2"":13,""score5"":12,""score3"":7,""score6"":10,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""mvp"":true,""cleanSheet"":false,""assists"":1,""minutesPlayed"":90,""picas"":3,""sofascore"":8.6}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,9,33938,Sannadi,maroan-sannadi,4,1,Athletic,210000,11000000,ok,0,5,5,5,5,7,8,1,,,,,,,,,False,67,1,6.5,True,,True,,,"[{""type"":1,""period"":""firstTime"",""metadata"":43},{""type"":4,""period"":""secondTime"",""metadata"":67}]","{""pos4"":true,""price"":2810000,""score1"":5,""score2"":5,""score5"":5,""score3"":7,""score6"":8,""roundPhase"":1,""home"":true,""homeScore"":3,""awayScore"":2,""win"":true,""cleanSheet"":false,""goals"":1,""minutesPlayed"":67,""picas"":1,""sofascore"":6.5}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,10,2009,Borja Iglesias,borja-iglesias,4,5,Celta,7760000,16000000,ok,-190000,2,2,2,2,0,0,,,,,,,,,,False,24,1,6.4,True,,,,True,"[{""type"":5,""period"":""secondTime"",""metadata"":67}]","{""pos4"":true,""price"":3400000,""score1"":2,""score2"":2,""score5"":2,""score3"":0,""score6"":0,""roundPhase"":1,""home"":true,""homeScore"":0,""awayScore"":2,""lost"":true,""cleanSheet"":false,""minutesPlayed"":24,""picas"":1,""sofascore"":6.4}"
1,4484,Jornada 1,J1,,finished,10089858,Karlox F.C.,icons/7.png,41,91370000,-770000,2,3-4-3,41,2,1755246528,2025-08-15T08:28:48+00:00,True,440000,500000,0,11,1927,Gerard Moreno,gerard-moreno,4,19,Villarreal,9720000,16000000,ok,-70000,6,6,6,6,4,3,,,,,,,,,,True,47,2,7.3,True,,True,,,"[{""type"":14,""period"":""secondTime"",""metadata"":46},{""type"":4,""period"":""secondTime"",""metadata"":47}]","{""pos4"":true,""price"":5280000,""score1"":6,""score2"":6,""score5"":6,""score3"":4,""score6"":3,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":47,""picas"":2,""sofascore"":7.3}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,1,9068,Raúl Fernández,raul-fernandez,1,91,Alavés,150000,7000000,ok,0,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,2,27996,Paredes,aitor-paredes,2,1,Athletic,320000,12000000,ok,-10000,6,6,0,3,2,2,,,,,,,,,,False,90,2,6,True,,True,,,[],"{""pos2"":true,""price"":1970000,""score1"":6,""score2"":0,""score5"":3,""score3"":2,""score6"":2,""roundPhase"":1,""home"":true,""homeScore"":3,""awayScore"":2,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":6}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,3,38143,Toljan,jeremy-toljan,2,10,Levante,780000,8000000,ok,-10000,11,11,7,9,5,11,1,,,,,,,,,False,90,2,6.5,,True,,,True,"[{""type"":1,""period"":""secondTime"",""metadata"":68}]","{""pos2"":true,""price"":630000,""score1"":11,""score2"":7,""score5"":9,""score3"":5,""score6"":11,""roundPhase"":1,""away"":true,""homeScore"":2,""awayScore"":1,""lost"":true,""cleanSheet"":false,""goals"":1,""minutesPlayed"":90,""picas"":2,""sofascore"":6.5}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,4,1780,Foulquier,foulquier,2,18,Valencia,220000,10000000,doubt,0,2,2,4,3,4,2,,,,,,,,,,False,90,1,6.8,True,,,,,[],"{""pos2"":true,""price"":1570000,""score1"":2,""score2"":4,""score5"":3,""score3"":4,""score6"":2,""roundPhase"":1,""home"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.8}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,5,10574,Carreira,sergio-carreira,2,5,Celta,2160000,10000000,ok,-40000,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,6,25322,Javi Hernández,javi-hernandez-2,3,,,150000,7000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,7,31020,Sergi Altimira,sergi-altimira,3,87,Betis,780000,12000000,ok,-10000,2,2,6,4,6,3,,,,,,,,,,False,90,1,7.2,,True,,,,[],"{""pos3"":true,""price"":2590000,""score1"":2,""score2"":6,""score5"":4,""score3"":6,""score6"":3,""roundPhase"":1,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":7.2}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,8,30210,Jauregizar,mikel-jauregizar,3,1,Athletic,1800000,14000000,ok,0,2,2,3,3,5,3,,,,,,,,,,False,90,1,6.6,True,,True,,,[],"{""pos3"":true,""price"":4870000,""score1"":2,""score2"":3,""score5"":3,""score3"":5,""score6"":3,""roundPhase"":1,""home"":true,""homeScore"":3,""awayScore"":2,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.6}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,9,1769,Darder,sergi-darder,3,,,7440000,19000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,10,17937,Iván Romero,ivan-romero,4,10,Levante,2940000,8000000,ok,-70000,6,6,5,6,4,1,,,,,,,,,,False,79,2,7,,True,,,True,"[{""type"":4,""period"":""secondTime"",""metadata"":79}]","{""pos4"":true,""price"":320000,""score1"":6,""score2"":5,""score5"":6,""score3"":4,""score6"":1,""roundPhase"":1,""away"":true,""homeScore"":2,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":79,""picas"":2,""sofascore"":7}"
1,4484,Jornada 1,J1,,finished,8127478,Arregui,https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c,92,102410000,-890000,3,4-4-2,36,4,1755157445,2025-08-14T07:44:05+00:00,True,720000,500000,56,11,26930,Raphinha,raphinha,4,3,Barcelona,15530000,55000000,ok,-110000,9,9,9,9,6,11,1,,1,,,,,,,True,77,2,7.2,,True,True,,,"[{""type"":1,""period"":""firstTime"",""metadata"":7},{""type"":6,""period"":""firstTime"",""metadata"":52},{""type"":4,""period"":""secondTime"",""metadata"":77}]","{""pos4"":true,""price"":17990000,""score1"":9,""score2"":9,""score5"":9,""score3"":6,""score6"":11,""roundPhase"":1,""away"":true,""homeScore"":0,""awayScore"":3,""win"":true,""cleanSheet"":true,""goals"":1,""yellowCard"":1,""minutesPlayed"":77,""picas"":2,""sofascore"":7.2}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,1,32134,Batalla,augusto-batalla,1,70,Rayo Vallecano,2010000,15000000,ok,0,2,2,4,3,0,3,,,,,,,,,,False,90,1,6.8,,True,True,,,[],"{""pos1"":true,""price"":4690000,""score1"":2,""score2"":4,""score5"":3,""score3"":0,""score6"":3,""roundPhase"":1,""away"":true,""homeScore"":1,""awayScore"":3,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.8}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,2,19839,Aidoo,joseph-aidoo,2,5,Celta,190000,9000000,ok,0,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,3,33839,Javi Rodríguez,javier-rodriguez,2,5,Celta,1420000,12000000,ok,-20000,2,2,1,2,2,-1,,,1,,,,,,,False,90,1,6.3,True,,,,True,"[{""type"":6,""period"":""secondTime"",""metadata"":87}]","{""pos2"":true,""price"":2040000,""score1"":2,""score2"":1,""score5"":2,""score3"":2,""score6"":-1,""roundPhase"":1,""home"":true,""homeScore"":0,""awayScore"":2,""lost"":true,""cleanSheet"":false,""yellowCard"":1,""minutesPlayed"":90,""picas"":1,""sofascore"":6.3}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,4,31018,Santiago Mouriño,s-mourino,2,19,Villarreal,2470000,11000000,ok,-60000,2,2,10,6,7,6,,,,,,,,,,True,90,1,8,True,,True,,,[],"{""pos2"":true,""price"":3500000,""score1"":2,""score2"":10,""score5"":6,""score3"":7,""score6"":6,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":1,""sofascore"":8}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,5,33691,Neyou,yvan-neyou,3,,,210000,8000000,doubt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,6,2224,Antonio Sánchez,a-sanchez,3,,,280000,8000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,7,30307,Idumbo,idumbo,3,,,580000,7000000,injured,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,8,31243,Fermín,fermin-lopez,3,3,Barcelona,10650000,21000000,doubt,-20000,-2,-2,1,-1,2,4,,,,,,,,,,True,45,0,6.3,,True,True,,,"[{""type"":4,""period"":""secondTime"",""metadata"":45}]","{""pos3"":true,""price"":3990000,""score1"":-2,""score2"":1,""score5"":-1,""score3"":2,""score6"":4,""roundPhase"":1,""away"":true,""homeScore"":0,""awayScore"":3,""win"":true,""cleanSheet"":true,""minutesPlayed"":45,""picas"":0,""sofascore"":6.3}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,9,19547,Baena,alex-baena,3,2,Atlético,5110000,38000000,ok,-120000,2,2,3,3,4,4,,,,,,,,,,True,68,1,6.7,,True,,,True,"[{""type"":4,""period"":""secondTime"",""metadata"":68}]","{""pos3"":true,""price"":13410000,""score1"":2,""score2"":3,""score5"":3,""score3"":4,""score6"":4,""roundPhase"":1,""away"":true,""homeScore"":2,""awayScore"":1,""lost"":true,""cleanSheet"":true,""minutesPlayed"":68,""picas"":1,""sofascore"":6.7}"
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,10,18415,Abdón Prats,abdon-prats,4,,,150000,7000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4484,Jornada 1,J1,,finished,6822272,Ricardo J,,10,157450000,-1960000,4,3-5-2,10,7,1755241997,2025-08-15T07:13:17+00:00,True,1160000,500000,0,11,18178,Rodrygo,rodrygo-goes,4,15,Real Madrid,1540000,37000000,injured,30000,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,6826480,Víctor Orta,i/u/6826480.png,22,87480000,-350000,5,4-3-3,22,5,1755273847,2025-08-15T16:04:07+00:00,True,720000,500000,0,1,9090,Dmitrovic,dmitrovic,1,7,Espanyol,2610000,13000000,ok,-60000,2,2,4,3,2,6,,,,,,,,,,False,90,1,6.8,True,,True,,,[],"{""pos1"":true,""price"":4190000,""score1"":2,""score2"":4,""score5"":3,""score3"":2,""score6"":6,""roundPhase"":1,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.8}"
1,4484,Jornada 1,J1,,finished,6826480,Víctor Orta,i/u/6826480.png,22,87480000,-350000,5,4-3-3,22,5,1755273847,2025-08-15T16:04:07+00:00,True,720000,500000,0,2,38290,Hancko,hancko,2,2,Atlético,2600000,24000000,ok,-60000,6,6,3,5,4,2,,,,,,,,,,False,90,2,6.7,,True,,,True,[],"{""pos2"":true,""price"":3840000,""score1"":6,""score2"":3,""score5"":5,""score3"":4,""score6"":2,""roundPhase"":1,""away"":true,""homeScore"":2,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":6.7}"
1,4484,Jornada 1,J1,,finished,6826480,Víctor Orta,i/u/6826480.png,22,87480000,-350000,5,4-3-3,22,5,1755273847,2025-08-15T16:04:07+00:00,True,720000,500000,0,3,37741,Pampín,diego-pampin,2,10,Levante,150000,8000000,ok,0,0,0,3,2,0,0,,,,,,,,,,False,12,SC,6.6,,True,,,True,"[{""type"":5,""period"":""secondTime"",""metadata"":79}]","{""pos2"":true,""price"":570000,""score1"":0,""score2"":3,""score5"":2,""score3"":0,""score6"":0,""roundPhase"":1,""away"":true,""homeScore"":2,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":12,""picas"":""SC"",""sofascore"":6.6}"
1,4484,Jornada 1,J1,,finished,6826480,Víctor Orta,i/u/6826480.png,22,87480000,-350000,5,4-3-3,22,5,1755273847,2025-08-15T16:04:07+00:00,True,720000,500000,0,4,38194,Gabriel Suazo,gabriel-suazo,2,17,Sevilla,1170000,12000000,ok,-20000,,,,,,,,,,,,,,,,,,,,,,,,,,{}
1,4484,Jornada 1,J1,,finished,6826480,Víctor Orta,i/u/6826480.png,22,87480000,-350000,5,4-3-3,22,5,1755273847,2025-08-15T16:04:07+00:00,True,720000,500000,0,5,34221,Francés,frances,2,,,1960000,8000000,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,
