player_id,player_name,player_slug,position,current_price,fantasy_price,current_status,price_increment,real_team_id,real_team_name,match_id,match_date,match_date_iso,match_status,round_id,round_name,round_short,round_part,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,is_home,points_selected,events_json,star_json,raw_stats_json,points_as,points_sofascore,points_average,points_stats,points_social,goals,assists,yellowCard,redCard,secondYellowCard,ownGoal,penaltyMissed,penaltySave,goalsConceded,cleanSheet,minutesPlayed,picas,sofascore,home,away,win,draw,lost
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46227,1761940800,2025-10-31T20:00:00+00:00,finished,4494,Jornada 11,J11,,8,Getafe,2,289,Girona,1,True,6,[],,"{""pos1"":true,""price"":3320000,""score1"":6,""score2"":4,""score5"":5,""score3"":2,""score6"":4,""roundPhase"":11,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":6.9}",6,4,5,2,4,,,,,,,,,,False,90,2,6.9,True,,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46235,1762709400,2025-11-09T17:30:00+00:00,finished,4495,Jornada 12,J12,,465,Mallorca,1,8,Getafe,0,False,6,[],,"{""pos1"":true,""price"":3480000,""score1"":6,""score2"":3,""score5"":5,""score3"":1,""score6"":4,""roundPhase"":12,""away"":true,""homeScore"":1,""awayScore"":0,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":6.7}",6,3,5,1,4,,,,,,,,,,False,90,2,6.7,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46246,1763919000,2025-11-23T17:30:00+00:00,finished,4496,Jornada 13,J13,,8,Getafe,0,2,Atlético,1,True,10,[],"[2,5]","{""pos1"":true,""price"":3300000,""score1"":10,""score2"":14,""score5"":12,""score3"":5,""score6"":7,""roundPhase"":13,""home"":true,""homeScore"":0,""awayScore"":1,""lost"":true,""mvp"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":3,""sofascore"":9.9}",10,14,12,5,7,,,,,,,,,,False,90,3,9.9,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46258,1764360000,2025-11-28T20:00:00+00:00,finished,4497,Jornada 14,J14,,8,Getafe,1,75,Elche,0,True,10,[],"[2,5]","{""pos1"":true,""price"":3400000,""score1"":10,""score2"":12,""score5"":11,""score3"":7,""score6"":7,""roundPhase"":14,""home"":true,""homeScore"":1,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":3,""sofascore"":8.7}",10,12,11,7,7,,,,,,,,,,True,90,3,8.7,True,,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46261,1765026000,2025-12-06T13:00:00+00:00,finished,4498,Jornada 15,J15,,19,Villarreal,2,8,Getafe,0,False,2,[],,"{""pos1"":true,""price"":3680000,""score1"":2,""score2"":2,""score5"":2,""score3"":1,""score6"":3,""roundPhase"":15,""away"":true,""homeScore"":2,""awayScore"":0,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.5}",2,2,2,1,3,,,,,,,,,,False,90,1,6.5,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46277,1765656000,2025-12-13T20:00:00+00:00,finished,4499,Jornada 16,J16,,8,Getafe,0,7,Espanyol,1,True,6,[],,"{""pos1"":true,""price"":3730000,""score1"":6,""score2"":2,""score5"":4,""score3"":2,""score6"":3,""roundPhase"":16,""home"":true,""homeScore"":0,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":6.5}",6,2,4,2,3,,,,,,,,,,False,90,2,6.5,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46284,1766347200,2025-12-21T20:00:00+00:00,finished,4500,Jornada 17,J17,,87,Betis,4,8,Getafe,0,False,2,[],,"{""pos1"":true,""price"":3730000,""score1"":2,""score2"":0,""score5"":1,""score3"":0,""score6"":0,""roundPhase"":17,""away"":true,""homeScore"":4,""awayScore"":0,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.1}",2,0,1,0,0,,,,,,,,,,False,90,1,6.1,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46297,1767384000,2026-01-02T20:00:00+00:00,finished,4501,Jornada 18,J18,,70,Rayo Vallecano,1,8,Getafe,1,False,-2,"[{""type"":6,""period"":""secondTime"",""metadata"":93}]",,"{""pos1"":true,""price"":3390000,""score1"":-2,""score2"":-2,""score5"":-2,""score3"":0,""score6"":0,""roundPhase"":18,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""yellowCard"":1,""minutesPlayed"":90,""picas"":0,""sofascore"":5.7}",-2,-2,-2,0,0,,,1,,,,,,,False,90,0,5.7,,True,,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46308,1767988800,2026-01-09T20:00:00+00:00,finished,4787,Jornada 19 (aplazada),J19,2,8,Getafe,1,13,Real Sociedad,2,True,2,[],,"{""pos1"":true,""price"":3150000,""score1"":2,""score2"":0,""score5"":1,""score3"":0,""score6"":0,""roundPhase"":19,""home"":true,""homeScore"":1,""awayScore"":2,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.1}",2,0,1,0,0,,,,,,,,,,False,90,1,6.1,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46317,1768741200,2026-01-18T13:00:00+00:00,finished,4503,Jornada 20,J20,,8,Getafe,0,18,Valencia,1,True,2,[],,"{""pos1"":true,""price"":2920000,""score1"":2,""score2"":1,""score5"":2,""score3"":-1,""score6"":1,""roundPhase"":20,""home"":true,""homeScore"":0,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.2}",2,1,2,-1,1,,,,,,,,,,False,90,1,6.2,True,,,,True
