board_index,content_index,type,date,date_iso,fixed,title,author_id,author_name,player_id,amount,from_user_id,from_user_name,to_user_id,to_user_name,content_json
0,0,market,1779944866,2026-05-28T05:07:46+00:00,False,,,,12734,25296614,,,5684093,CD Cornisa Azul,"{""player"":12734,""to"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":25296614}"
1,0,market,1779688933,2026-05-25T06:02:13+00:00,False,,,,40071,56288179,,,10089858,Karlox F.C.,"{""player"":40071,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":56288179}"
2,0,market,1779340499,2026-05-21T05:14:59+00:00,False,,,,11800,7290000,,,6826480,Víctor Orta,"{""player"":11800,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7290000}"
2,1,market,1779340499,2026-05-21T05:14:59+00:00,False,,,,40009,6120000,,,6826480,Víctor Orta,"{""player"":40009,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":6120000}"
3,0,market,1778648905,2026-05-13T05:08:25+00:00,False,,,,37600,2510000,,,8128710,Los vengadores,"{""player"":37600,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2510000}"
4,0,market,1778476106,2026-05-11T05:08:26+00:00,False,,,,35770,13880000,,,8128710,Los vengadores,"{""player"":35770,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":13880000}"
5,0,transfer,1778225631,2026-05-08T07:33:51+00:00,False,,,,31707,4721300,8127478,Arregui,,,"{""player"":31707,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4721300}"
5,1,transfer,1778225631,2026-05-08T07:33:51+00:00,False,,,,18397,9798400,8127478,Arregui,,,"{""player"":18397,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":9798400}"
5,2,transfer,1778225631,2026-05-08T07:33:51+00:00,False,,,,30789,8115500,8127478,Arregui,,,"{""player"":30789,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":8115500}"
5,3,transfer,1778225631,2026-05-08T07:33:51+00:00,False,,,,40009,1961700,8127478,Arregui,,,"{""player"":40009,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1961700}"
6,0,market,1778216827,2026-05-08T05:07:07+00:00,False,,,,12526,21090000,,,8127478,Arregui,"{""player"":12526,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":21090000}"
6,1,market,1778216827,2026-05-08T05:07:07+00:00,False,,,,29631,9000000,,,8127478,Arregui,"{""player"":29631,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":9000000}"
7,0,transfer,1777885175,2026-05-04T08:59:35+00:00,False,,,,35901,1523400,6826480,Víctor Orta,,,"{""player"":35901,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1523400}"
8,0,market,1777871042,2026-05-04T05:04:02+00:00,False,,,,17756,5390000,,,6826480,Víctor Orta,"{""player"":17756,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":5390000}"
9,0,market,1777525555,2026-04-30T05:05:55+00:00,False,,,,40009,3370000,,,8127478,Arregui,"{""player"":40009,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":3370000}"
10,0,market,1777439506,2026-04-29T05:11:46+00:00,False,,,,26592,1540000,,,6826480,Víctor Orta,"{""player"":26592,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1540000}"
11,0,transfer,1777054130,2026-04-24T18:08:50+00:00,False,,,,30210,2858700,11678835,Julia,,,"{""player"":30210,""from"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":2858700}"
11,1,transfer,1777054130,2026-04-24T18:08:50+00:00,False,,,,38365,1007800,11678835,Julia,,,"{""player"":38365,""from"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1007800}"
12,0,market,1777007228,2026-04-24T05:07:08+00:00,False,,,,1908,3420000,,,11678835,Julia,"{""player"":1908,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":3420000}"
12,1,market,1777007228,2026-04-24T05:07:08+00:00,False,,,,5771,1210000,,,11678835,Julia,"{""player"":5771,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1210000}"
13,0,transfer,1776979733,2026-04-23T21:28:53+00:00,False,,,,26945,9397900,6822272,Ricardo J,,,"{""player"":26945,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":9397900}"
13,1,transfer,1776979733,2026-04-23T21:28:53+00:00,False,,,,35249,2664200,6822272,Ricardo J,,,"{""player"":35249,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2664200}"
14,0,market,1776661574,2026-04-20T05:06:14+00:00,False,,,,37711,14900000,,,6822272,Ricardo J,"{""player"":37711,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":14900000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":13190000}]}"
15,0,transfer,1776637592,2026-04-19T22:26:32+00:00,False,,,,39804,2561600,6822272,Ricardo J,,,"{""player"":39804,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2561600}"
16,0,transfer,1776597615,2026-04-19T11:20:15+00:00,False,,,,17482,2776800,6826480,Víctor Orta,,,"{""player"":17482,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2776800}"
16,1,transfer,1776597615,2026-04-19T11:20:15+00:00,False,,,,19862,7078700,6826480,Víctor Orta,,,"{""player"":19862,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7078700}"
17,0,transfer,1776589838,2026-04-19T09:10:38+00:00,False,,,,30495,10736700,8127478,Arregui,,,"{""player"":30495,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":10736700}"
18,0,market,1776575630,2026-04-19T05:13:50+00:00,False,,,,38493,1790000,,,6826480,Víctor Orta,"{""player"":38493,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1790000}"
18,1,market,1776575630,2026-04-19T05:13:50+00:00,False,,,,38178,1020000,,,6826480,Víctor Orta,"{""player"":38178,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1020000}"
19,0,market,1776402429,2026-04-17T05:07:09+00:00,False,,,,1249,9990000,,,8127478,Arregui,"{""player"":1249,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":9990000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":8230000}]}"
20,0,transfer,1776361295,2026-04-16T17:41:35+00:00,False,,,,17731,4442900,6826480,Víctor Orta,,,"{""player"":17731,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":4442900}"
21,0,market,1776229704,2026-04-15T05:08:24+00:00,False,,,,10030,3160000,,,11678835,Julia,"{""player"":10030,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":3160000}"
22,0,transfer,1776156929,2026-04-14T08:55:29+00:00,False,,,,19299,2996400,8127478,Arregui,,,"{""player"":19299,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2996400}"
23,0,market,1776143397,2026-04-14T05:09:57+00:00,False,,,,3159,8200000,,,6822272,Ricardo J,"{""player"":3159,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":8200000}"
24,0,transfer,1776087874,2026-04-13T13:44:34+00:00,False,,,,38290,2730700,6822272,Ricardo J,,,"{""player"":38290,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2730700}"
24,1,transfer,1776087874,2026-04-13T13:44:34+00:00,False,,,,31027,13744300,6822272,Ricardo J,,,"{""player"":31027,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":13744300}"
25,0,market,1776056851,2026-04-13T05:07:31+00:00,False,,,,38965,150000,,,6826480,Víctor Orta,"{""player"":38965,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":150000}"
25,1,market,1776056851,2026-04-13T05:07:31+00:00,False,,,,21008,8300000,,,6822272,Ricardo J,"{""player"":21008,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":8300000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7400000}]}"
26,0,transfer,1775937231,2026-04-11T19:53:51+00:00,False,,,,11800,5319100,6826480,Víctor Orta,,,"{""player"":11800,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":5319100}"
27,0,market,1775884050,2026-04-11T05:07:30+00:00,False,,,,30801,150000,,,6826480,Víctor Orta,"{""player"":30801,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":150000}"
27,1,market,1775884050,2026-04-11T05:07:30+00:00,False,,,,34802,6340000,,,8127478,Arregui,"{""player"":34802,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":6340000}"
28,0,market,1775711431,2026-04-09T05:10:31+00:00,False,,,,38365,2650000,,,11678835,Julia,"{""player"":38365,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":2650000}"
29,0,transfer,1775633369,2026-04-08T07:29:29+00:00,False,,,,38959,2977400,6822272,Ricardo J,,,"{""player"":38959,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2977400}"
29,1,transfer,1775633369,2026-04-08T07:29:29+00:00,False,,,,1523,2242600,6822272,Ricardo J,,,"{""player"":1523,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2242600}"
30,0,market,1775624918,2026-04-08T05:08:38+00:00,False,,,,35901,1600000,,,6826480,Víctor Orta,"{""player"":35901,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1600000}"
30,1,market,1775624918,2026-04-08T05:08:38+00:00,False,,,,38289,10888000,,,6822272,Ricardo J,"{""player"":38289,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":10888000}"
30,2,market,1775624918,2026-04-08T05:08:38+00:00,False,,,,11800,5001000,,,6826480,Víctor Orta,"{""player"":11800,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":5001000}"
31,0,market,1775538434,2026-04-07T05:07:14+00:00,False,,,,40010,170000,,,6826480,Víctor Orta,"{""player"":40010,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":170000}"
31,1,market,1775538434,2026-04-07T05:07:14+00:00,False,,,,25396,1000100,,,8128710,Los vengadores,"{""player"":25396,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1000100}"
32,0,transfer,1775485061,2026-04-06T14:17:41+00:00,False,,,,27715,290700,6826480,Víctor Orta,,,"{""player"":27715,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":290700}"
33,0,transfer,1775377220,2026-04-05T08:20:20+00:00,False,,,,2100,3816800,6826480,Víctor Orta,,,"{""player"":2100,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3816800}"
34,0,market,1775365570,2026-04-05T05:06:10+00:00,False,,,,9480,9000010,,,8127478,Arregui,"{""player"":9480,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":9000010,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7501000}]}"
34,1,market,1775365570,2026-04-05T05:06:10+00:00,False,,,,23840,4310000,,,8127478,Arregui,"{""player"":23840,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4310000}"
35,0,market,1775279204,2026-04-04T05:06:44+00:00,False,,,,37725,3880000,,,8127478,Arregui,"{""player"":37725,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":3880000}"
36,0,transfer,1775204303,2026-04-03T08:18:23+00:00,False,,,,11800,4894500,6826480,Víctor Orta,,,"{""player"":11800,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":4894500}"
36,1,transfer,1775204303,2026-04-03T08:18:23+00:00,False,,,,7003,3279600,6826480,Víctor Orta,,,"{""player"":7003,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3279600}"
37,0,market,1775192694,2026-04-03T05:04:54+00:00,False,,,,1952,8180000,,,6826480,Víctor Orta,"{""player"":1952,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":8180000}"
38,0,transfer,1775118843,2026-04-02T08:34:03+00:00,False,,,,27059,2557100,6826480,Víctor Orta,,,"{""player"":27059,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2557100}"
39,0,transfer,1774939823,2026-03-31T06:50:23+00:00,False,,,,37495,5680000,6826480,Víctor Orta,,,"{""player"":37495,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":5680000}"
39,1,transfer,1774939823,2026-03-31T06:50:23+00:00,False,,,,11196,2627500,6826480,Víctor Orta,,,"{""player"":11196,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2627500}"
40,0,market,1774933629,2026-03-31T05:07:09+00:00,False,,,,25127,14610000,,,6826480,Víctor Orta,"{""player"":25127,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":14610000}"
41,0,market,1774847148,2026-03-30T05:05:48+00:00,False,,,,15289,5470000,,,5684093,CD Cornisa Azul,"{""player"":15289,""to"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":5470000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2190000}]}"
41,1,market,1774847148,2026-03-30T05:05:48+00:00,False,,,,38958,7777770,,,5684093,CD Cornisa Azul,"{""player"":38958,""to"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":7777770}"
42,0,transfer,1774771158,2026-03-29T07:59:18+00:00,False,,,,26930,22244300,8127478,Arregui,,,"{""player"":26930,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":22244300}"
43,0,market,1774677977,2026-03-28T06:06:17+00:00,False,,,,27059,1640000,,,6826480,Víctor Orta,"{""player"":27059,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1640000}"
43,1,market,1774677977,2026-03-28T06:06:17+00:00,False,,,,30789,10100000,,,8127478,Arregui,"{""player"":30789,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":10100000}"
44,0,market,1774591556,2026-03-27T06:05:56+00:00,False,,,,10155,2588000,,,8128710,Los vengadores,"{""player"":10155,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2588000}"
44,1,market,1774591556,2026-03-27T06:05:56+00:00,False,,,,31267,3688000,,,8128710,Los vengadores,"{""player"":31267,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3688000}"
45,0,market,1774332511,2026-03-24T06:08:31+00:00,False,,,,1612,4800000,,,8127478,Arregui,"{""player"":1612,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4800000}"
46,0,market,1774159638,2026-03-22T06:07:18+00:00,False,,,,38116,1600000,,,11678835,Julia,"{""player"":38116,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1600000}"
46,1,market,1774159638,2026-03-22T06:07:18+00:00,False,,,,24326,2930000,,,11678835,Julia,"{""player"":24326,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":2930000}"
47,0,transfer,1774082952,2026-03-21T08:49:12+00:00,False,,,,3259,2038800,10089858,Karlox F.C.,,,"{""player"":3259,""from"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":2038800}"
48,0,market,1774073203,2026-03-21T06:06:43+00:00,False,,,,5697,200001,,,6826480,Víctor Orta,"{""player"":5697,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":200001}"
48,1,market,1774073203,2026-03-21T06:06:43+00:00,False,,,,35615,6455426,,,5684093,CD Cornisa Azul,"{""player"":35615,""to"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":6455426,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3970000}]}"
49,0,market,1773986880,2026-03-20T06:08:00+00:00,False,,,,19862,7250000,,,6826480,Víctor Orta,"{""player"":19862,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7250000}"
50,0,market,1773900292,2026-03-19T06:04:52+00:00,False,,,,34221,550000,,,8127478,Arregui,"{""player"":34221,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":550000}"
50,1,market,1773900292,2026-03-19T06:04:52+00:00,False,,,,18174,7920000,,,6826480,Víctor Orta,"{""player"":18174,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7920000}"
50,2,market,1773900292,2026-03-19T06:04:52+00:00,False,,,,17482,2120000,,,6826480,Víctor Orta,"{""player"":17482,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2120000}"
50,3,market,1773900292,2026-03-19T06:04:52+00:00,False,,,,25159,3710000,,,6826480,Víctor Orta,"{""player"":25159,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3710000}"
51,0,transfer,1773878846,2026-03-19T00:07:26+00:00,False,,,,33697,3079700,6826480,Víctor Orta,,,"{""player"":33697,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3079700}"
52,0,market,1773813998,2026-03-18T06:06:38+00:00,False,,,,2247,1500000,,,8127478,Arregui,"{""player"":2247,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1500000}"
53,0,transfer,1773773759,2026-03-17T18:55:59+00:00,False,,,,1760,1510400,8127478,Arregui,,,"{""player"":1760,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1510400}"
54,0,transfer,1773735362,2026-03-17T08:16:02+00:00,False,,,,31018,3272800,6826480,Víctor Orta,,,"{""player"":31018,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3272800}"
55,0,market,1773727759,2026-03-17T06:09:19+00:00,False,,,,37898,2424820,,,5684093,CD Cornisa Azul,"{""player"":37898,""to"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":2424820,""bids"":[{""user"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1960000}]}"
56,0,transfer,1773648166,2026-03-16T08:02:46+00:00,False,,,,2055,3582300,6826480,Víctor Orta,,,"{""player"":2055,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3582300}"
57,0,market,1773641094,2026-03-16T06:04:54+00:00,False,,,,27271,2800000,,,11678835,Julia,"{""player"":27271,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":2800000,""bids"":[{""user"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":2555555},{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1950000}]}"
57,1,market,1773641094,2026-03-16T06:04:54+00:00,False,,,,5220,480020,,,8128710,Los vengadores,"{""player"":5220,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":480020}"
58,0,market,1773555007,2026-03-15T06:10:07+00:00,False,,,,9090,3250000,,,6826480,Víctor Orta,"{""player"":9090,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3250000}"
59,0,market,1773381976,2026-03-13T06:06:16+00:00,False,,,,37495,4783000,,,6826480,Víctor Orta,"{""player"":37495,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":4783000}"
59,1,market,1773381976,2026-03-13T06:06:16+00:00,False,,,,31018,3220000,,,6826480,Víctor Orta,"{""player"":31018,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3220000}"
60,0,market,1773295740,2026-03-12T06:09:00+00:00,False,,,,26879,3055000,,,6822272,Ricardo J,"{""player"":26879,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3055000}"
61,0,transfer,1773131203,2026-03-10T08:26:43+00:00,False,,,,37499,4477000,6822272,Ricardo J,,,"{""player"":37499,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4477000}"
61,1,transfer,1773131203,2026-03-10T08:26:43+00:00,False,,,,39876,2165700,6822272,Ricardo J,,,"{""player"":39876,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2165700}"
61,2,transfer,1773131203,2026-03-10T08:26:43+00:00,False,,,,2001,3693300,6822272,Ricardo J,,,"{""player"":2001,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3693300}"
62,0,transfer,1773045160,2026-03-09T08:32:40+00:00,False,,,,38843,3041300,8127478,Arregui,,,"{""player"":38843,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":3041300}"
63,0,transfer,1773043342,2026-03-09T08:02:22+00:00,False,,,,18382,1645100,6826480,Víctor Orta,,,"{""player"":18382,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1645100}"
64,0,market,1773036728,2026-03-09T06:12:08+00:00,False,,,,38959,5600000,,,6822272,Ricardo J,"{""player"":38959,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":5600000}"
64,1,market,1773036728,2026-03-09T06:12:08+00:00,False,,,,38290,4700000,,,6822272,Ricardo J,"{""player"":38290,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4700000}"
65,0,transfer,1773010006,2026-03-08T22:46:46+00:00,False,,,,37456,724500,8128710,Los vengadores,,,"{""player"":37456,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":724500}"
66,0,market,1772950455,2026-03-08T06:14:15+00:00,False,,,,8747,3370096,,,10089858,Karlox F.C.,"{""player"":8747,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":3370096}"
67,0,transfer,1772898541,2026-03-07T15:49:01+00:00,False,,,,1733,6493300,11678835,Julia,,,"{""player"":1733,""from"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":6493300}"
68,0,market,1772863686,2026-03-07T06:08:06+00:00,False,,,,19299,4300000,,,8127478,Arregui,"{""player"":19299,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4300000}"
69,0,transfer,1772784915,2026-03-06T08:15:15+00:00,False,,,,18945,7221400,6826480,Víctor Orta,,,"{""player"":18945,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7221400}"
