player_id,player_name,player_slug,owner_user_id,owner_user_name,acquired_date,acquired_date_iso,acquired_amount,acquired_type,sold_date,sold_date_iso,sold_to_user_id,sold_to_user_name
31707,Álvaro Carreras,alvaro-fernandez-2,6822272,Ricardo J,1757221682,2025-09-07T05:08:02+00:00,7150000,market,1761890701,2025-10-31T06:05:01+00:00,10089858,Karlox F.C.
31707,Álvaro Carreras,alvaro-fernandez-2,10089858,Karlox F.C.,1761890701,2025-10-31T06:05:01+00:00,8080888,market,1769234857,2026-01-24T06:07:37+00:00,8127478,Arregui
31707,Álvaro Carreras,alvaro-fernandez-2,8127478,Arregui,1769234857,2026-01-24T06:07:37+00:00,7950000,market,,,,
38194,Gabriel Suazo,gabriel-suazo,6822272,Ricardo J,1766815692,2025-12-27T06:08:12+00:00,2710000,market,1769234857,2026-01-24T06:07:37+00:00,6822272,Ricardo J
38194,Gabriel Suazo,gabriel-suazo,6822272,Ricardo J,1769234857,2026-01-24T06:07:37+00:00,1970000,market,,,,
32629,Marc Casadó,marc-casado,6826480,Víctor Orta,1758517670,2025-09-22T05:07:50+00:00,2200000,market,1769148450,2026-01-23T06:07:30+00:00,6826480,Víctor Orta
32629,Marc Casadó,marc-casado,6826480,Víctor Orta,1769148450,2026-01-23T06:07:30+00:00,1090000,market,,,,
1613,Laporte,laporte,8127478,Arregui,1761196192,2025-10-23T05:09:52+00:00,4900000,market,1762150145,2025-11-03T06:09:05+00:00,5684093,CD Cornisa Azul
1613,Laporte,laporte,5684093,CD Cornisa Azul,1762150145,2025-11-03T06:09:05+00:00,4861000,market,1769062477,2026-01-22T06:14:37+00:00,6822272,Ricardo J
1613,Laporte,laporte,6822272,Ricardo J,1769062477,2026-01-22T06:14:37+00:00,2290000,market,,,,
38164,Mastantuono,mastantuono,6826480,Víctor Orta,1760418477,2025-10-14T05:07:57+00:00,7860000,market,1769062477,2026-01-22T06:14:37+00:00,8127478,Arregui
38164,Mastantuono,mastantuono,8127478,Arregui,1769062477,2026-01-22T06:14:37+00:00,2780000,market,,,,
26068,,,8128710,Los vengadores,1757394603,2025-09-09T05:10:03+00:00,2270000,market,1759727514,2025-10-06T05:11:54+00:00,8128710,Los vengadores
26068,,,8128710,Los vengadores,1759727514,2025-10-06T05:11:54+00:00,2340000,market,1764050976,2025-11-25T06:09:36+00:00,6822272,Ricardo J
26068,,,6822272,Ricardo J,1764050976,2025-11-25T06:09:36+00:00,2580000,market,1769062477,2026-01-22T06:14:37+00:00,6826480,Víctor Orta
26068,,,6826480,Víctor Orta,1769062477,2026-01-22T06:14:37+00:00,5950000,market,,,,
28309,Carlos Álvarez,carlos-alvarez,6822272,Ricardo J,1758431318,2025-09-21T05:08:38+00:00,3180000,market,1769062477,2026-01-22T06:14:37+00:00,8128710,Los vengadores
28309,Carlos Álvarez,carlos-alvarez,8128710,Los vengadores,1769062477,2026-01-22T06:14:37+00:00,5280000,market,,,,
25392,Jofre Carreras,jofre-carreras,8127478,Arregui,1769062477,2026-01-22T06:14:37+00:00,360000,market,,,,
2100,,,6826480,Víctor Orta,1768975612,2026-01-21T06:06:52+00:00,3720000,market,,,,
14630,,,6822272,Ricardo J,1768803048,2026-01-19T06:10:48+00:00,1720000,market,,,,
5069,Isi Palazón,isi-palazon,8128710,Los vengadores,1768716334,2026-01-18T06:05:34+00:00,3640000,market,,,,
35249,Asencio,raul-asencio,6822272,Ricardo J,1768716334,2026-01-18T06:05:34+00:00,4190000,market,,,,
10650,Losada,losada,8127478,Arregui,1761890701,2025-10-31T06:05:01+00:00,220000,market,1768629893,2026-01-17T06:04:53+00:00,8128710,Los vengadores
10650,Losada,losada,8128710,Los vengadores,1768629893,2026-01-17T06:04:53+00:00,1870000,market,,,,
37456,,,6826480,Víctor Orta,1762409163,2025-11-06T06:06:03+00:00,1440000,market,1768543846,2026-01-16T06:10:46+00:00,8128710,Los vengadores
37456,,,8128710,Los vengadores,1768543846,2026-01-16T06:10:46+00:00,788000,market,,,,
33839,Javi Rodríguez,javier-rodriguez,11678835,Julia,1768543846,2026-01-16T06:10:46+00:00,1740000,market,,,,
18128,Iker Muñoz,iker-munoz,8128710,Los vengadores,1768543846,2026-01-16T06:10:46+00:00,162000,market,,,,
27996,Paredes,aitor-paredes,8127478,Arregui,1755148418,2025-08-14T05:13:38+00:00,2000000,market,1768457173,2026-01-15T06:06:13+00:00,10089858,Karlox F.C.
27996,Paredes,aitor-paredes,10089858,Karlox F.C.,1768457173,2026-01-15T06:06:13+00:00,1333333,market,,,,
38405,Odysseas,o-vlachodimos,8127478,Arregui,1755493792,2025-08-18T05:09:52+00:00,3360000,market,1763877931,2025-11-23T06:05:31+00:00,8128710,Los vengadores
38405,Odysseas,o-vlachodimos,8128710,Los vengadores,1763877931,2025-11-23T06:05:31+00:00,3042000,market,1768457173,2026-01-15T06:06:13+00:00,8128710,Los vengadores
38405,Odysseas,o-vlachodimos,8128710,Los vengadores,1768457173,2026-01-15T06:06:13+00:00,1968000,market,,,,
24576,Sørloth,a-sorloth,8128710,Los vengadores,1759554623,2025-10-04T05:10:23+00:00,4621000,market,1765865111,2025-12-16T06:05:11+00:00,5684093,CD Cornisa Azul
24576,Sørloth,a-sorloth,5684093,CD Cornisa Azul,1765865111,2025-12-16T06:05:11+00:00,3495000,market,1768457173,2026-01-15T06:06:13+00:00,8128710,Los vengadores
24576,Sørloth,a-sorloth,8128710,Los vengadores,1768457173,2026-01-15T06:06:13+00:00,4160000,market,,,,
16889,Pedrosa,pedrosa,6826480,Víctor Orta,1768457173,2026-01-15T06:06:13+00:00,360000,market,,,,
24732,Gavi,gavi,6822272,Ricardo J,1768370897,2026-01-14T06:08:17+00:00,1290000,market,,,,
31043,,,11678835,Julia,1762841482,2025-11-11T06:11:22+00:00,2770000,market,1768284555,2026-01-13T06:09:15+00:00,8128710,Los vengadores
31043,,,8128710,Los vengadores,1768284555,2026-01-13T06:09:15+00:00,1810000,market,,,,
129,Brahim,brahim-diaz,8128710,Los vengadores,1768284555,2026-01-13T06:09:15+00:00,1100020,market,,,,
21063,Balliu,ivan-balliu,11678835,Julia,1768284555,2026-01-13T06:09:15+00:00,220000,market,,,,
9402,Valverde,fede-valverde,8128710,Los vengadores,1762582107,2025-11-08T06:08:27+00:00,11826000,market,1765174085,2025-12-08T06:08:05+00:00,6822272,Ricardo J
9402,Valverde,fede-valverde,6822272,Ricardo J,1765174085,2025-12-08T06:08:05+00:00,11680000,market,1768111636,2026-01-11T06:07:16+00:00,6822272,Ricardo J
9402,Valverde,fede-valverde,6822272,Ricardo J,1768111636,2026-01-11T06:07:16+00:00,11510000,market,,,,
32042,Gonzalo García,gonzalo-garcia,6822272,Ricardo J,1768111636,2026-01-11T06:07:16+00:00,4100000,market,,,,
38216,Roony,bardghji,10089858,Karlox F.C.,1755234532,2025-08-15T05:08:52+00:00,1240010,market,1759554623,2025-10-04T05:10:23+00:00,8128710,Los vengadores
38216,Roony,bardghji,8128710,Los vengadores,1759554623,2025-10-04T05:10:23+00:00,1026000,market,1760764048,2025-10-18T05:07:28+00:00,11678835,Julia
38216,Roony,bardghji,11678835,Julia,1760764048,2025-10-18T05:07:28+00:00,1990000,market,1768111636,2026-01-11T06:07:16+00:00,6822272,Ricardo J
38216,Roony,bardghji,6822272,Ricardo J,1768111636,2026-01-11T06:07:16+00:00,860000,market,,,,
31027,Arda Güler,arda-guler,6822272,Ricardo J,1755925573,2025-08-23T05:06:13+00:00,11910000,market,1762063581,2025-11-02T06:06:21+00:00,8128710,Los vengadores
31027,Arda Güler,arda-guler,8128710,Los vengadores,1762063581,2025-11-02T06:06:21+00:00,16120000,market,1768025172,2026-01-10T06:06:12+00:00,6822272,Ricardo J
31027,Arda Güler,arda-guler,6822272,Ricardo J,1768025172,2026-01-10T06:06:12+00:00,10310009,market,,,,
11045,Calero,fernando-calero,6822272,Ricardo J,1763273314,2025-11-16T06:08:34+00:00,900000,market,1767938912,2026-01-09T06:08:32+00:00,8127478,Arregui
11045,Calero,fernando-calero,8127478,Arregui,1767938912,2026-01-09T06:08:32+00:00,2850000,market,,,,
38962,Mikautadze,g-mikautadze,6822272,Ricardo J,1759986552,2025-10-09T05:09:12+00:00,10370000,market,1767938912,2026-01-09T06:08:32+00:00,10089858,Karlox F.C.
38962,Mikautadze,g-mikautadze,10089858,Karlox F.C.,1767938912,2026-01-09T06:08:32+00:00,7111111,market,,,,
10139,Arambarri,mauro-arambarri,6826480,Víctor Orta,1756357653,2025-08-28T05:07:33+00:00,5950000,market,1762754632,2025-11-10T06:03:52+00:00,8128710,Los vengadores
10139,Arambarri,mauro-arambarri,8128710,Los vengadores,1762754632,2025-11-10T06:03:52+00:00,5160000,market,1767852437,2026-01-08T06:07:17+00:00,6822272,Ricardo J
10139,Arambarri,mauro-arambarri,6822272,Ricardo J,1767852437,2026-01-08T06:07:17+00:00,7395000,market,,,,
37499,Trent,alexander-arnold,6822272,Ricardo J,1755320901,2025-08-16T05:08:21+00:00,7975000,market,1764223524,2025-11-27T06:05:24+00:00,6822272,Ricardo J
37499,Trent,alexander-arnold,6822272,Ricardo J,1764223524,2025-11-27T06:05:24+00:00,3585000,market,1767766159,2026-01-07T06:09:19+00:00,6822272,Ricardo J
37499,Trent,alexander-arnold,6822272,Ricardo J,1767766159,2026-01-07T06:09:19+00:00,2100000,market,,,,
35678,Roberto Fernández,r-fernandez,6826480,Víctor Orta,1767766159,2026-01-07T06:09:19+00:00,6250000,market,,,,
10292,Arguibide,inigo-arguibide,11678835,Julia,1767766159,2026-01-07T06:09:19+00:00,260000,market,,,,
1992,,,8128710,Los vengadores,1758258293,2025-09-19T05:04:53+00:00,726000,market,1767766159,2026-01-07T06:09:19+00:00,11678835,Julia
1992,,,11678835,Julia,1767766159,2026-01-07T06:09:19+00:00,370000,market,,,,
33694,Boyomo,enzo-boyomo,6826480,Víctor Orta,1767766159,2026-01-07T06:09:19+00:00,3200002,market,,,,
18398,Budimir,ante-budimir,11678835,Julia,1767679518,2026-01-06T06:05:18+00:00,7730000,market,,,,
951,Parejo,parejo,11678835,Julia,1767593153,2026-01-05T06:05:53+00:00,2360000,market,,,,
22699,Urko Gonzalez,urko-gonzalez,10089858,Karlox F.C.,1767420479,2026-01-03T06:07:59+00:00,1908000,market,,,,
5352,Óscar Valentín,o-valentin,8128710,Los vengadores,1767334066,2026-01-02T06:07:46+00:00,1685000,market,,,,
18178,Rodrygo,rodrygo-goes,6822272,Ricardo J,1754975391,2025-08-12T05:09:51+00:00,3150000,market,1756617008,2025-08-31T05:10:08+00:00,8128710,Los vengadores
18178,Rodrygo,rodrygo-goes,8128710,Los vengadores,1756617008,2025-08-31T05:10:08+00:00,4100030,market,1767334066,2026-01-02T06:07:46+00:00,6822272,Ricardo J
18178,Rodrygo,rodrygo-goes,6822272,Ricardo J,1767334066,2026-01-02T06:07:46+00:00,7790000,market,,,,
1599,Jonny Castro,jonny,10089858,Karlox F.C.,1767247660,2026-01-01T06:07:40+00:00,1888888,market,,,,
755,,,8128710,Los vengadores,1759209011,2025-09-30T05:10:11+00:00,1021000,market,1762754632,2025-11-10T06:03:52+00:00,11678835,Julia
755,,,11678835,Julia,1762754632,2025-11-10T06:03:52+00:00,910000,market,1767161162,2025-12-31T06:06:02+00:00,6822272,Ricardo J
755,,,6822272,Ricardo J,1767161162,2025-12-31T06:06:02+00:00,2120000,market,,,,
21145,Vencedor,unai-vencedor,8127478,Arregui,1759468179,2025-10-03T05:09:39+00:00,780000,market,1761109560,2025-10-22T05:06:00+00:00,11678835,Julia
21145,Vencedor,unai-vencedor,11678835,Julia,1761109560,2025-10-22T05:06:00+00:00,1110000,market,1767074805,2025-12-30T06:06:45+00:00,6826480,Víctor Orta
21145,Vencedor,unai-vencedor,6826480,Víctor Orta,1767074805,2025-12-30T06:06:45+00:00,630000,market,,,,
1153,Griezmann,griezmann,5684093,CD Cornisa Azul,1759468179,2025-10-03T05:09:39+00:00,4700666,market,1766988403,2025-12-29T06:06:43+00:00,8128710,Los vengadores
1153,Griezmann,griezmann,8128710,Los vengadores,1766988403,2025-12-29T06:06:43+00:00,6583000,market,,,,
2602,Barrenetxea,barrenetxea,6822272,Ricardo J,1756271466,2025-08-27T05:11:06+00:00,3200000,market,1766988403,2025-12-29T06:06:43+00:00,8128710,Los vengadores
2602,Barrenetxea,barrenetxea,8128710,Los vengadores,1766988403,2025-12-29T06:06:43+00:00,7360000,market,,,,
16317,Puado,javi-puado,11678835,Julia,1758258293,2025-09-19T05:04:53+00:00,7130000,market,1766988403,2025-12-29T06:06:43+00:00,8128710,Los vengadores
16317,Puado,javi-puado,8128710,Los vengadores,1766988403,2025-12-29T06:06:43+00:00,3020000,market,,,,
37719,Álvaro Núñez,alvaro-nunez,8128710,Los vengadores,1766901958,2025-12-28T06:05:58+00:00,3880000,market,,,,
2600,Marcos Llorente,marcos-llorente,6822272,Ricardo J,1763020862,2025-11-13T08:01:02+00:00,9060000,market,1766901958,2025-12-28T06:05:58+00:00,8128710,Los vengadores
2600,Marcos Llorente,marcos-llorente,8128710,Los vengadores,1766901958,2025-12-28T06:05:58+00:00,9880000,market,,,,
32114,,,11678835,Julia,1766901958,2025-12-28T06:05:58+00:00,3500000,market,,,,
1927,Gerard Moreno,gerard-moreno,6822272,Ricardo J,1757740069,2025-09-13T05:07:49+00:00,3050000,market,1763020862,2025-11-13T08:01:02+00:00,8128710,Los vengadores
1927,Gerard Moreno,gerard-moreno,8128710,Los vengadores,1763020862,2025-11-13T08:01:02+00:00,8780000,market,1766729233,2025-12-26T06:07:13+00:00,6822272,Ricardo J
1927,Gerard Moreno,gerard-moreno,6822272,Ricardo J,1766729233,2025-12-26T06:07:13+00:00,12800000,market,,,,
1995,Iñaki Williams,williams,8127478,Arregui,1766642800,2025-12-25T06:06:40+00:00,4040000,market,,,,
2603,Oyarzabal,oyarzabal,6822272,Ricardo J,1763445941,2025-11-18T06:05:41+00:00,11840000,market,1766470135,2025-12-23T06:08:55+00:00,6822272,Ricardo J
2603,Oyarzabal,oyarzabal,6822272,Ricardo J,1766470135,2025-12-23T06:08:55+00:00,11880000,market,,,,
35765,Angel Ortiz,angel-ortiz,8127478,Arregui,1766470135,2025-12-23T06:08:55+00:00,220000,market,,,,
13994,Correia,thierry-correia,11678835,Julia,1758690482,2025-09-24T05:08:02+00:00,300000,market,1761204519,2025-10-23T07:28:39+00:00,8127478,Arregui
13994,Correia,thierry-correia,8127478,Arregui,1761204519,2025-10-23T07:28:39+00:00,600000,transfer,1761804446,2025-10-30T06:07:26+00:00,8127478,Arregui
13994,Correia,thierry-correia,8127478,Arregui,1761804446,2025-10-30T06:07:26+00:00,640000,market,1766470135,2025-12-23T06:08:55+00:00,8127478,Arregui
13994,Correia,thierry-correia,8127478,Arregui,1766470135,2025-12-23T06:08:55+00:00,680000,market,,,,
26344,Copete,copete,8127478,Arregui,1766383682,2025-12-22T06:08:02+00:00,1130000,market,,,,
15464,Diakhaby,m-diakhaby,8128710,Los vengadores,1756789768,2025-09-02T05:09:28+00:00,2010000,market,1766210822,2025-12-20T06:07:02+00:00,6822272,Ricardo J
15464,Diakhaby,m-diakhaby,6822272,Ricardo J,1766210822,2025-12-20T06:07:02+00:00,1001000,market,,,,
10157,Aleñá,alena,6826480,Víctor Orta,1766037858,2025-12-18T06:04:18+00:00,990000,market,,,,
22964,Foyth,juan-foyth,6822272,Ricardo J,1761718359,2025-10-29T06:12:39+00:00,3790000,market,1765951538,2025-12-17T06:05:38+00:00,5684093,CD Cornisa Azul
22964,Foyth,juan-foyth,5684093,CD Cornisa Azul,1765951538,2025-12-17T06:05:38+00:00,4851000,market,,,,
27994,Diego López,diego-lopez-2,8128710,Los vengadores,1756184935,2025-08-26T05:08:55+00:00,5580000,market,1765951538,2025-12-17T06:05:38+00:00,5684093,CD Cornisa Azul
27994,Diego López,diego-lopez-2,5684093,CD Cornisa Azul,1765951538,2025-12-17T06:05:38+00:00,3751420,market,,,,
38368,Filip Ugrinic,filip-ugrinic,10089858,Karlox F.C.,1765951538,2025-12-17T06:05:38+00:00,760800,market,,,,
9887,Sivera,sivera,6822272,Ricardo J,1757999377,2025-09-16T05:09:37+00:00,4090000,market,1762668434,2025-11-09T06:07:14+00:00,8128710,Los vengadores
9887,Sivera,sivera,8128710,Los vengadores,1762668434,2025-11-09T06:07:14+00:00,2998000,market,1765951538,2025-12-17T06:05:38+00:00,5684093,CD Cornisa Azul
9887,Sivera,sivera,5684093,CD Cornisa Azul,1765951538,2025-12-17T06:05:38+00:00,2750000,market,,,,
8695,Areso,jesus-areso,6826480,Víctor Orta,1765951538,2025-12-17T06:05:38+00:00,1680000,market,,,,
6259,Hugo Duro,hugo-duro,10089858,Karlox F.C.,1756703027,2025-09-01T05:03:47+00:00,4000880,market,1765865111,2025-12-16T06:05:11+00:00,5684093,CD Cornisa Azul
6259,Hugo Duro,hugo-duro,5684093,CD Cornisa Azul,1765865111,2025-12-16T06:05:11+00:00,3654000,market,,,,
34527,Dani Olmo,dani-olmo,6826480,Víctor Orta,1754975391,2025-08-12T05:09:51+00:00,14670000,market,1765778872,2025-12-15T06:07:52+00:00,8128710,Los vengadores
34527,Dani Olmo,dani-olmo,8128710,Los vengadores,1765778872,2025-12-15T06:07:52+00:00,6100020,market,,,,
17344,Yangel Herrera,yangel-herrera,8128710,Los vengadores,1760331952,2025-10-13T05:05:52+00:00,2610000,market,1765778872,2025-12-15T06:07:52+00:00,8128710,Los vengadores
17344,Yangel Herrera,yangel-herrera,8128710,Los vengadores,1765778872,2025-12-15T06:07:52+00:00,1236000,market,,,,
37473,Víctor Muñoz,victor-munoz,8128710,Los vengadores,1765606065,2025-12-13T06:07:45+00:00,4350000,market,,,,
5807,Marc Roca,marc-roca,8128710,Los vengadores,1758517670,2025-09-22T05:07:50+00:00,846000,market,1765606065,2025-12-13T06:07:45+00:00,5684093,CD Cornisa Azul
5807,Marc Roca,marc-roca,5684093,CD Cornisa Azul,1765606065,2025-12-13T06:07:45+00:00,1765000,market,,,,
897,Berenguer,alex-berenguer,11678835,Julia,1757740069,2025-09-13T05:07:49+00:00,5700000,market,1762754632,2025-11-10T06:03:52+00:00,8128710,Los vengadores
897,Berenguer,alex-berenguer,8128710,Los vengadores,1762754632,2025-11-10T06:03:52+00:00,2886000,market,1765519640,2025-12-12T06:07:20+00:00,8128710,Los vengadores
897,Berenguer,alex-berenguer,8128710,Los vengadores,1765519640,2025-12-12T06:07:20+00:00,3830000,market,,,,
15719,Le Normand,le-normand,8128710,Los vengadores,1765519640,2025-12-12T06:07:20+00:00,3670000,market,,,,
35344,Buchanan,tajon-buchanan,8127478,Arregui,1759640843,2025-10-05T05:07:23+00:00,7500000,market,1765433206,2025-12-11T06:06:46+00:00,10089858,Karlox F.C.
35344,Buchanan,tajon-buchanan,10089858,Karlox F.C.,1765433206,2025-12-11T06:06:46+00:00,7111111,market,,,,
38847,,,8127478,Arregui,1765433206,2025-12-11T06:06:46+00:00,2200000,market,,,,
1971,Jordán,joan-jordan,5684093,CD Cornisa Azul,1765433206,2025-12-11T06:06:46+00:00,465214,market,,,,
10040,Balde,alejandro-balde,8128710,Los vengadores,1765260532,2025-12-09T06:08:52+00:00,5360000,market,,,,
34111,Gerard Martín,gerard-martin,10089858,Karlox F.C.,1757049369,2025-09-05T05:16:09+00:00,1266666,market,1765087635,2025-12-07T06:07:15+00:00,6822272,Ricardo J
34111,Gerard Martín,gerard-martin,6822272,Ricardo J,1765087635,2025-12-07T06:07:15+00:00,4370000,market,,,,
27591,Aimar Oroz,aimar-oroz,8128710,Los vengadores,1756098562,2025-08-25T05:09:22+00:00,5830000,market,1764914666,2025-12-05T06:04:26+00:00,10089858,Karlox F.C.
27591,Aimar Oroz,aimar-oroz,10089858,Karlox F.C.,1764914666,2025-12-05T06:04:26+00:00,4080000,market,,,,
37724,Mendoza,rodrigo-mendoza,6822272,Ricardo J,1760764048,2025-10-18T05:07:28+00:00,2550000,market,1764914666,2025-12-05T06:04:26+00:00,6826480,Víctor Orta
37724,Mendoza,rodrigo-mendoza,6826480,Víctor Orta,1764914666,2025-12-05T06:04:26+00:00,2100000,market,,,,
19614,Natan,natan,8128710,Los vengadores,1764828394,2025-12-04T06:06:34+00:00,2880000,market,,,,
2635,Domingos Duarte,domingos-duarte,8127478,Arregui,1764741950,2025-12-03T06:05:50+00:00,1510000,market,,,,
30210,Jauregizar,mikel-jauregizar,11678835,Julia,1764741950,2025-12-03T06:05:50+00:00,3480000,market,,,,
12221,Pepelu,pepelu,11678835,Julia,1764569211,2025-12-01T06:06:51+00:00,2170000,market,,,,
31321,Starfelt,carl-starfelt,8127478,Arregui,1761282582,2025-10-24T05:09:42+00:00,900000,market,1764569211,2025-12-01T06:06:51+00:00,11678835,Julia
31321,Starfelt,carl-starfelt,11678835,Julia,1764569211,2025-12-01T06:06:51+00:00,1010000,market,,,,
1969,Unai López,unai-lopez,8128710,Los vengadores,1758431318,2025-09-21T05:08:38+00:00,2251000,market,1764482759,2025-11-30T06:05:59+00:00,6826480,Víctor Orta
1969,Unai López,unai-lopez,6826480,Víctor Orta,1764482759,2025-11-30T06:05:59+00:00,1490000,market,,,,
26048,Tchouameni,tchouameni,8128710,Los vengadores,1756012112,2025-08-24T05:08:32+00:00,6500020,market,1761804446,2025-10-30T06:07:26+00:00,6822272,Ricardo J
26048,Tchouameni,tchouameni,6822272,Ricardo J,1761804446,2025-10-30T06:07:26+00:00,6620000,market,1764396484,2025-11-29T06:08:04+00:00,8127478,Arregui
26048,Tchouameni,tchouameni,8127478,Arregui,1764396484,2025-11-29T06:08:04+00:00,6500010,market,,,,
38964,Alexis Sánchez,alexis-sanchez,5684093,CD Cornisa Azul,1757912895,2025-09-15T05:08:15+00:00,3862570,market,1764310013,2025-11-28T06:06:53+00:00,6826480,Víctor Orta
38964,Alexis Sánchez,alexis-sanchez,6826480,Víctor Orta,1764310013,2025-11-28T06:06:53+00:00,2700000,market,,,,
3259,Miguel Román,miguel-roman,10089858,Karlox F.C.,1764310013,2025-11-28T06:06:53+00:00,228888,market,,,,
257,,,8128710,Los vengadores,1755752911,2025-08-21T05:08:31+00:00,3661000,market,1760331952,2025-10-13T05:05:52+00:00,8128710,Los vengadores
257,,,8128710,Los vengadores,1760331952,2025-10-13T05:05:52+00:00,5990000,market,1764223524,2025-11-27T06:05:24+00:00,8128710,Los vengadores
257,,,8128710,Los vengadores,1764223524,2025-11-27T06:05:24+00:00,7080000,market,,,,
38390,,,8128710,Los vengadores,1764137318,2025-11-26T06:08:38+00:00,762000,market,,,,
26813,Marcão,marcao,8128710,Los vengadores,1764137318,2025-11-26T06:08:38+00:00,768000,market,,,,
2253,Rüdiger,rudiger,6822272,Ricardo J,1764050976,2025-11-25T06:09:36+00:00,2660000,market,,,,
91,Mayoral,borja-mayoral,8127478,Arregui,1758085491,2025-09-17T05:04:51+00:00,3700000,market,1764050976,2025-11-25T06:09:36+00:00,6822272,Ricardo J
91,Mayoral,borja-mayoral,6822272,Ricardo J,1764050976,2025-11-25T06:09:36+00:00,5365000,market,,,,
20969,Germán Valera,german-valera,8128710,Los vengadores,1760936994,2025-10-20T05:09:54+00:00,4358000,market,1764050976,2025-11-25T06:09:36+00:00,6822272,Ricardo J
20969,Germán Valera,german-valera,6822272,Ricardo J,1764050976,2025-11-25T06:09:36+00:00,3100000,market,,,,
10745,Guedes,guedes,10089858,Karlox F.C.,1755407363,2025-08-17T05:09:23+00:00,5777777,market,1763964475,2025-11-24T06:07:55+00:00,5684093,CD Cornisa Azul
10745,Guedes,guedes,5684093,CD Cornisa Azul,1763964475,2025-11-24T06:07:55+00:00,2742000,market,,,,
34077,Marc Bernal,marc-bernal,10089858,Karlox F.C.,1763877931,2025-11-23T06:05:31+00:00,788888,market,,,,
21068,Rafa Marín,rafa-marin,10089858,Karlox F.C.,1759468179,2025-10-03T05:09:39+00:00,4111111,market,1763705123,2025-11-21T06:05:23+00:00,6826480,Víctor Orta
21068,Rafa Marín,rafa-marin,6826480,Víctor Orta,1763705123,2025-11-21T06:05:23+00:00,3750000,market,,,,
35156,Pau Navarro,pau-navarro,10089858,Karlox F.C.,1763705123,2025-11-21T06:05:23+00:00,511111,market,,,,
20,Eric García,eric-garcia,6822272,Ricardo J,1760245655,2025-10-12T05:07:35+00:00,6170000,market,1763359789,2025-11-17T06:09:49+00:00,10089858,Karlox F.C.
20,Eric García,eric-garcia,10089858,Karlox F.C.,1763359789,2025-11-17T06:09:49+00:00,7222222,market,,,,
11610,Brais Méndez,brais-mendez,8128710,Los vengadores,1763273314,2025-11-16T06:08:34+00:00,4160000,market,,,,
2169,Bigas,bigas,6826480,Víctor Orta,1763020862,2025-11-13T08:01:02+00:00,3300000,market,,,,
12403,,,6822272,Ricardo J,1763020862,2025-11-13T08:01:02+00:00,2770000,market,,,,
1733,Camavinga,e-camavinga,11678835,Julia,1762927436,2025-11-12T06:03:56+00:00,4520000,market,,,,
33447,Jon Martín,jon-martin,11678835,Julia,1755148418,2025-08-14T05:13:38+00:00,2690000,market,1762927436,2025-11-12T06:03:56+00:00,10089858,Karlox F.C.
33447,Jon Martín,jon-martin,10089858,Karlox F.C.,1762927436,2025-11-12T06:03:56+00:00,1333333,market,,,,
1721,Manu Sánchez,manu-sanchez,6822272,Ricardo J,1760245655,2025-10-12T05:07:35+00:00,1885000,market,1762841482,2025-11-11T06:11:22+00:00,6822272,Ricardo J
1721,Manu Sánchez,manu-sanchez,6822272,Ricardo J,1762841482,2025-11-11T06:11:22+00:00,1620000,market,,,,
25384,Tenaglia,nahuel-tenaglia,6822272,Ricardo J,1762841482,2025-11-11T06:11:22+00:00,2925000,market,,,,
1083,Koke,koke,6822272,Ricardo J,1759468179,2025-10-03T05:09:39+00:00,3190000,market,1761545463,2025-10-27T06:11:03+00:00,8128710,Los vengadores
1083,Koke,koke,8128710,Los vengadores,1761545463,2025-10-27T06:11:03+00:00,3978000,market,1762668434,2025-11-09T06:07:14+00:00,6822272,Ricardo J
1083,Koke,koke,6822272,Ricardo J,1762668434,2025-11-09T06:07:14+00:00,4670000,market,,,,
1876,Denis Suárez,denis-suarez,6826480,Víctor Orta,1757912895,2025-09-15T05:08:15+00:00,1550000,market,1762668434,2025-11-09T06:07:14+00:00,6822272,Ricardo J
1876,Denis Suárez,denis-suarez,6822272,Ricardo J,1762668434,2025-11-09T06:07:14+00:00,1610000,market,,,,
15462,Gorosabel,a-gorosabel,10089858,Karlox F.C.,1762668434,2025-11-09T06:07:14+00:00,350000,market,,,,
38189,Pétrot,leo-petrot,8128710,Los vengadores,1755148418,2025-08-14T05:13:38+00:00,641000,market,1762582107,2025-11-08T06:08:27+00:00,10089858,Karlox F.C.
38189,Pétrot,leo-petrot,10089858,Karlox F.C.,1762582107,2025-11-08T06:08:27+00:00,440010,market,,,,
38960,,,8128710,Los vengadores,1762582107,2025-11-08T06:08:27+00:00,806000,market,,,,
21084,Ilaix Moriba,ilaix-moriba,6826480,Víctor Orta,1762409163,2025-11-06T06:06:03+00:00,2560000,market,,,,
38073,Alex Sancris,alex-sancris,5684093,CD Cornisa Azul,1762322730,2025-11-05T06:05:30+00:00,351000,market,,,,
35606,El-Abdellaoui,el-abdellaoui,5684093,CD Cornisa Azul,1762322730,2025-11-05T06:05:30+00:00,265000,market,,,,
25724,,,8128710,Los vengadores,1757135212,2025-09-06T05:06:52+00:00,6160000,market,1762322730,2025-11-05T06:05:30+00:00,6826480,Víctor Orta
25724,,,6826480,Víctor Orta,1762322730,2025-11-05T06:05:30+00:00,7970000,market,,,,
37723,Salinas,jose-salinas,10089858,Karlox F.C.,1762236821,2025-11-04T06:13:41+00:00,230010,market,,,,
